"Gebied","Code_Plot","Code_Subplot","Plot_Nr","Positie","X_Lamb","Y_Lamb","datum","substaalcode","type"
"Demerbroeken","vdbp_02","vdbp_02o","2","o","192735.6","189902.1",2025-08-27,"vdbp_02o_20250827","NJ"
"Demerbroeken","vdbp_02","vdbp_02w","2","w","192731.6","189902.1",2024-07-25,"vdbp_02w_20240725","VJ"
"Demerbroeken","vdbp_02","vdbp_02w","2","w","192731.6","189902.1",2025-08-27,"vdbp_02w_20250827","NJ"
"Demerbroeken","vdbp_02","vdbp_02z","2","z","192733.6","189900.1",2024-07-25,"vdbp_02z_20240725","VJ"
"Demerbroeken","vdbp_02","vdbp_02z","2","z","192733.6","189900.1",2025-08-27,"vdbp_02z_20250827","NJ"
"Demerbroeken","vdbp_03","vdbp_03c","3","c","193469.6","189454.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_03","vdbp_03c","3","c","193469.6","189454.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_03","vdbp_03n","3","n","193469.6","189456.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_03","vdbp_03n","3","n","193469.6","189456.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_03","vdbp_03o","3","o","193471.6","189454.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_03","vdbp_03o","3","o","193471.6","189454.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_03","vdbp_03w","3","w","193467.6","189454.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_03","vdbp_03w","3","w","193467.6","189454.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_03","vdbp_03z","3","z","193469.6","189452.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_03","vdbp_03z","3","z","193469.6","189452.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_04","vdbp_04c","4","c","193085.6","189102.1",2024-07-25,"vdbp_04c_20240725","VJ"
"Demerbroeken","vdbp_04","vdbp_04c","4","c","193085.6","189102.1",2025-08-27,"vdbp_04c_20250827","NJ"
"Demerbroeken","vdbp_04","vdbp_04n","4","n","193085.6","189104.1",2024-07-25,"vdbp_04n_20240725","VJ"
"Demerbroeken","vdbp_04","vdbp_04n","4","n","193085.6","189104.1",2025-08-27,"vdbp_04n_20250827","NJ"
"Demerbroeken","vdbp_04","vdbp_04o","4","o","193087.6","189102.1",2024-07-25,"vdbp_04o_20240725","VJ"
"Demerbroeken","vdbp_04","vdbp_04o","4","o","193087.6","189102.1",2025-08-27,"vdbp_04o_20250827","NJ"
"Demerbroeken","vdbp_04","vdbp_04w","4","w","193083.6","189102.1",2024-07-25,"vdbp_04w_20240725","VJ"
"Demerbroeken","vdbp_04","vdbp_04w","4","w","193083.6","189102.1",2025-08-27,"vdbp_04w_20250827","NJ"
"Demerbroeken","vdbp_04","vdbp_04z","4","z","193085.6","189100.1",2024-07-25,"vdbp_04z_20240725","VJ"
"Demerbroeken","vdbp_04","vdbp_04z","4","z","193085.6","189100.1",2025-08-27,"vdbp_04z_20250827","NJ"
"Demerbroeken","vdbp_05","vdbp_05c","5","c","192349.6","189166.1",2025-06-04,"vdbp_05c_20250604","VJ"
"Demerbroeken","vdbp_05","vdbp_05c","5","c","192349.6","189166.1",2025-08-27,"vdbp_05c_20250827","NJ"
"Demerbroeken","vdbp_05","vdbp_05n","5","n","192349.6","189168.1",2025-06-04,"vdbp_05n_20250604","VJ"
"Demerbroeken","vdbp_05","vdbp_05n","5","n","192349.6","189168.1",2025-08-27,"vdbp_05n_20250827","NJ"
"Demerbroeken","vdbp_05","vdbp_05o","5","o","192351.6","189166.1",2025-06-04,"vdbp_05o_20250604","VJ"
"Demerbroeken","vdbp_05","vdbp_05o","5","o","192351.6","189166.1",2025-08-27,"vdbp_05o_20250827","NJ"
"Demerbroeken","vdbp_05","vdbp_05w","5","w","192347.6","189166.1",2025-06-04,"vdbp_05w_20250604","VJ"
"Demerbroeken","vdbp_05","vdbp_05w","5","w","192347.6","189166.1",2025-08-27,"vdbp_05w_20250827","NJ"
"Demerbroeken","vdbp_05","vdbp_05z","5","z","192349.6","189164.1",2025-06-04,"vdbp_05z_20250604","VJ"
"Demerbroeken","vdbp_05","vdbp_05z","5","z","192349.6","189164.1",2025-08-27,"vdbp_05z_20250827","NJ"
"Demerbroeken","vdbp_06","vdbp_06c","6","c","192317.6","189742.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_06","vdbp_06c","6","c","192317.6","189742.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_06","vdbp_06n","6","n","192317.6","189744.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_06","vdbp_06n","6","n","192317.6","189744.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_06","vdbp_06o","6","o","192319.6","189742.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_06","vdbp_06o","6","o","192319.6","189742.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_06","vdbp_06w","6","w","192315.6","189742.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_06","vdbp_06w","6","w","192315.6","189742.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_06","vdbp_06z","6","z","192317.6","189740.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_06","vdbp_06z","6","z","192317.6","189740.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_07","vdbp_07c","7","c","192445.6","189294.1",2025-06-04,"vdbp_07c_20250604","VJ"
"Demerbroeken","vdbp_07","vdbp_07c","7","c","192445.6","189294.1",2025-08-27,"vdbp_07c_20250827","NJ"
"Demerbroeken","vdbp_07","vdbp_07n","7","n","192445.6","189296.1",2025-06-04,"vdbp_07n_20250604","VJ"
"Demerbroeken","vdbp_07","vdbp_07n","7","n","192445.6","189296.1",2025-08-27,"vdbp_07n_20250827","NJ"
"Demerbroeken","vdbp_07","vdbp_07o","7","o","192447.6","189294.1",2025-06-04,"vdbp_07o_20250604","VJ"
"Demerbroeken","vdbp_07","vdbp_07o","7","o","192447.6","189294.1",2025-08-27,"vdbp_07o_20250827","NJ"
"Demerbroeken","vdbp_07","vdbp_07w","7","w","192443.6","189294.1",2025-06-04,"vdbp_07w_20250604","VJ"
"Demerbroeken","vdbp_07","vdbp_07w","7","w","192443.6","189294.1",2025-08-27,"vdbp_07w_20250827","NJ"
"Demerbroeken","vdbp_07","vdbp_07z","7","z","192445.6","189292.1",2025-06-04,"vdbp_07z_20250604","VJ"
"Demerbroeken","vdbp_07","vdbp_07z","7","z","192445.6","189292.1",2025-08-27,"vdbp_07z_20250827","NJ"
"Demerbroeken","vdbp_08","vdbp_08c","8","c","193181.6","189198.1",2025-06-04,"vdbp_08c_20250604","VJ"
"Demerbroeken","vdbp_08","vdbp_08c","8","c","193181.6","189198.1",2025-08-27,"vdbp_08c_20250827","NJ"
"Demerbroeken","vdbp_08","vdbp_08n","8","n","193181.6","189200.1",2025-06-04,"vdbp_08n_20250604","VJ"
"Demerbroeken","vdbp_08","vdbp_08n","8","n","193181.6","189200.1",2025-08-27,"vdbp_08n_20250827","NJ"
"Demerbroeken","vdbp_08","vdbp_08o","8","o","193183.6","189198.1",2025-06-04,"vdbp_08o_20250604","VJ"
"Demerbroeken","vdbp_08","vdbp_08o","8","o","193183.6","189198.1",2025-08-27,"vdbp_08o_20250827","NJ"
"Demerbroeken","vdbp_08","vdbp_08w","8","w","193179.6","189198.1",2025-06-04,"vdbp_08w_20250604","VJ"
"Demerbroeken","vdbp_08","vdbp_08w","8","w","193179.6","189198.1",2025-08-27,"vdbp_08w_20250827","NJ"
"Demerbroeken","vdbp_08","vdbp_08z","8","z","193181.6","189196.1",2025-06-04,"vdbp_08z_20250604","VJ"
"Demerbroeken","vdbp_08","vdbp_08z","8","z","193181.6","189196.1",2025-08-27,"vdbp_08z_20250827","NJ"
"Demerbroeken","vdbp_09","vdbp_09c","9","c","192733.6","189198.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_09","vdbp_09c","9","c","192733.6","189198.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_09","vdbp_09n","9","n","192733.6","189200.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_09","vdbp_09n","9","n","192733.6","189200.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_09","vdbp_09o","9","o","192735.6","189198.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_09","vdbp_09o","9","o","192735.6","189198.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_09","vdbp_09w","9","w","192731.6","189198.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_09","vdbp_09w","9","w","192731.6","189198.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_09","vdbp_09z","9","z","192733.6","189196.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_09","vdbp_09z","9","z","192733.6","189196.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_10","vdbp_10c","10","c","193181.6","189102.1",2025-06-04,"vdbp_10c_20250604","VJ"
"Demerbroeken","vdbp_10","vdbp_10c","10","c","193181.6","189102.1",2025-08-27,"vdbp_10c_20250827","NJ"
"Demerbroeken","vdbp_10","vdbp_10n","10","n","193181.6","189104.1",2025-06-04,"vdbp_10n_20250604","VJ"
"Demerbroeken","vdbp_10","vdbp_10n","10","n","193181.6","189104.1",2025-08-27,"vdbp_10n_20250827","NJ"
"Demerbroeken","vdbp_10","vdbp_10o","10","o","193183.6","189102.1",2025-06-04,"vdbp_10o_20250604","VJ"
"Demerbroeken","vdbp_10","vdbp_10o","10","o","193183.6","189102.1",2025-08-27,"vdbp_10o_20250827","NJ"
"Demerbroeken","vdbp_10","vdbp_10w","10","w","193179.6","189102.1",2025-06-04,"vdbp_10w_20250604","VJ"
"Demerbroeken","vdbp_10","vdbp_10w","10","w","193179.6","189102.1",2025-08-27,"vdbp_10w_20250827","NJ"
"Demerbroeken","vdbp_10","vdbp_10z","10","z","193181.6","189100.1",2025-06-04,"vdbp_10z_20250604","VJ"
"Demerbroeken","vdbp_10","vdbp_10z","10","z","193181.6","189100.1",2025-08-27,"vdbp_10z_20250827","NJ"
"Demerbroeken","vdbp_11","vdbp_11c","11","c","192765.6","189326.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_11","vdbp_11c","11","c","192765.6","189326.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_11","vdbp_11n","11","n","192765.6","189328.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_11","vdbp_11n","11","n","192765.6","189328.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_11","vdbp_11o","11","o","192767.6","189326.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_11","vdbp_11o","11","o","192767.6","189326.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_11","vdbp_11w","11","w","192763.6","189326.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_11","vdbp_11w","11","w","192763.6","189326.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_11","vdbp_11z","11","z","192765.6","189324.1",NA,"#N/B","VJ"
"Demerbroeken","vdbp_11","vdbp_11z","11","z","192765.6","189324.1",NA,"#N/B","NJ"
"Demerbroeken","vdbp_12","vdbp_12c","12","c","192381.6","189646.1",2024-07-25,"vdbp_12c_20240725","VJ"
"Demerbroeken","vdbp_12","vdbp_12c","12","c","192381.6","189646.1",2025-08-27,"vdbp_12c_20250827","NJ"
"Demerbroeken","vdbp_12","vdbp_12n","12","n","192381.6","189648.1",2024-07-25,"vdbp_12n_20240725","VJ"
"Demerbroeken","vdbp_12","vdbp_12n","12","n","192381.6","189648.1",2025-08-27,"vdbp_12n_20250827","NJ"
"Demerbroeken","vdbp_12","vdbp_12o","12","o","192383.6","189646.1",2024-07-25,"vdbp_12o_20240725","VJ"
"Demerbroeken","vdbp_12","vdbp_12o","12","o","192383.6","189646.1",2025-08-27,"vdbp_12o_20250827","NJ"
"Demerbroeken","vdbp_12","vdbp_12w","12","w","192379.6","189646.1",2024-07-25,"vdbp_12w_20240725","VJ"
"Demerbroeken","vdbp_12","vdbp_12w","12","w","192379.6","189646.1",2025-08-27,"vdbp_12w_20250827","NJ"
"Demerbroeken","vdbp_12","vdbp_12z","12","z","192381.6","189644.1",2024-07-25,"vdbp_12z_20240725","VJ"
"Demerbroeken","vdbp_12","vdbp_12z","12","z","192381.6","189644.1",2025-08-27,"vdbp_12z_20250827","NJ"
"Ename","venp_01","venp_01c","1","c","99389.6","171918.1",2021-06-02,"venp_01c_20210602","VJ"
"Ename","venp_01","venp_01c","1","c","99389.6","171918.1",2021-09-02,"venp_01c_20210902","NJ"
"Ename","venp_01","venp_01n","1","n","99389.6","171920.1",2021-06-02,"venp_01n_20210602","VJ"
"Ename","venp_01","venp_01n","1","n","99389.6","171920.1",2021-09-02,"venp_01n_20210902","NJ"
"Ename","venp_01","venp_01o","1","o","99391.6","171918.1",2021-06-02,"venp_01o_20210602","VJ"
"Ename","venp_01","venp_01o","1","o","99391.6","171918.1",2021-09-02,"venp_01o_20210902","NJ"
"Ename","venp_01","venp_01w","1","w","99387.6","171918.1",2021-06-02,"venp_01w_20210602","VJ"
"Ename","venp_01","venp_01w","1","w","99387.6","171918.1",2021-09-02,"venp_01w_20210902","NJ"
"Ename","venp_01","venp_01z","1","z","99389.6","171916.1",2021-06-02,"venp_01z_20210602","VJ"
"Ename","venp_01","venp_01z","1","z","99389.6","171916.1",2021-09-02,"venp_01z_20210902","NJ"
"Ename","venp_02","venp_02c","2","c","98909.6","172238.1",2021-06-02,"venp_02c_20210602","VJ"
"Ename","venp_02","venp_02c","2","c","98909.6","172238.1",2021-09-02,"venp_02c_20210902","NJ"
"Ename","venp_02","venp_02n","2","n","98909.6","172240.1",2021-06-02,"venp_02n_20210602","VJ"
"Ename","venp_02","venp_02n","2","n","98909.6","172240.1",2021-09-02,"venp_02n_20210902","NJ"
"Ename","venp_02","venp_02o","2","o","98911.6","172238.1",2021-06-02,"venp_02o_20210602","VJ"
"Ename","venp_02","venp_02o","2","o","98911.6","172238.1",2021-09-02,"venp_02o_20210902","NJ"
"Ename","venp_02","venp_02w","2","w","98907.6","172238.1",2021-06-02,"venp_02w_20210602","VJ"
"Ename","venp_02","venp_02w","2","w","98907.6","172238.1",2021-09-02,"venp_02w_20210902","NJ"
"Ename","venp_02","venp_02z","2","z","98909.6","172236.1",2021-06-02,"venp_02z_20210602","VJ"
"Ename","venp_02","venp_02z","2","z","98909.6","172236.1",2021-09-02,"venp_02z_20210902","NJ"
"Ename","venp_03","venp_03c","3","c","99133.6","172718.1",2022-06-10,"venp_03c_20220610","VJ"
"Ename","venp_03","venp_03c","3","c","99133.6","172718.1",2022-08-29,"venp_03c_20220829","NJ"
"Ename","venp_03","venp_03n","3","n","99133.6","172720.1",2022-06-10,"venp_03n_20220610","VJ"
"Ename","venp_03","venp_03n","3","n","99133.6","172720.1",2022-08-29,"venp_03n_20220829","NJ"
"Ename","venp_03","venp_03o","3","o","99135.6","172718.1",2022-06-10,"venp_03o_20220610","VJ"
"Ename","venp_03","venp_03o","3","o","99135.6","172718.1",2022-08-29,"venp_03o_20220829","NJ"
"Ename","venp_03","venp_03w","3","w","99131.6","172718.1",2022-06-10,"venp_03w_20220610","VJ"
"Ename","venp_03","venp_03w","3","w","99131.6","172718.1",2022-08-29,"venp_03w_20220829","NJ"
"Ename","venp_03","venp_03z","3","z","99133.6","172716.1",2022-06-10,"venp_03z_20220610","VJ"
"Ename","venp_03","venp_03z","3","z","99133.6","172716.1",2022-08-29,"venp_03z_20220829","NJ"
"Ename","venp_04","venp_04c","4","c","99323.6","169422.1",2021-06-02,"venp_04c_20210602","VJ"
"Ename","venp_04","venp_04c","4","c","99323.6","169422.1",2021-09-10,"venp_04c_20210910","NJ"
"Ename","venp_04","venp_04n","4","n","99323.6","169424.1",2021-06-02,"venp_04n_20210602","VJ"
"Ename","venp_04","venp_04n","4","n","99323.6","169424.1",2021-09-10,"venp_04n_20210910","NJ"
"Ename","venp_04","venp_04o","4","o","99325.6","169422.1",2021-06-02,"venp_04o_20210602","VJ"
"Ename","venp_04","venp_04o","4","o","99325.6","169422.1",2021-09-10,"venp_04o_20210910","NJ"
"Ename","venp_04","venp_04w","4","w","99321.6","169422.1",2021-06-02,"venp_04w_20210602","VJ"
"Ename","venp_04","venp_04w","4","w","99321.6","169422.1",2021-09-10,"venp_04w_20210910","NJ"
"Ename","venp_04","venp_04z","4","z","99323.6","169420.1",2021-06-02,"venp_04z_20210602","VJ"
"Ename","venp_04","venp_04z","4","z","99323.6","169420.1",2021-09-10,"venp_04z_20210910","NJ"
"Ename","venp_05","venp_05c","5","c","99133.6","172590.1",2023-06-21,"venp_05c_20230621","VJ"
"Ename","venp_05","venp_05c","5","c","99133.6","172590.1",2023-08-31,"venp_05c_20230831","NJ"
"Ename","venp_05","venp_05n","5","n","99133.6","172592.1",2023-06-21,"venp_05n_20230621","VJ"
"Ename","venp_05","venp_05n","5","n","99133.6","172592.1",2023-08-31,"venp_05n_20230831","NJ"
"Ename","venp_05","venp_05o","5","o","99135.6","172590.1",2023-06-21,"venp_05o_20230621","VJ"
"Ename","venp_05","venp_05o","5","o","99135.6","172590.1",2023-08-31,"venp_05o_20230831","NJ"
"Ename","venp_05","venp_05w","5","w","99131.6","172590.1",2023-06-21,"venp_05w_20230621","VJ"
"Ename","venp_05","venp_05w","5","w","99131.6","172590.1",2023-08-31,"venp_05w_20230831","NJ"
"Ename","venp_05","venp_05z","5","z","99133.6","172588.1",2023-06-21,"venp_05z_20230621","VJ"
"Ename","venp_05","venp_05z","5","z","99133.6","172588.1",2023-08-31,"venp_05z_20230831","NJ"
"Ename","venp_06","venp_06c","6","c","99037.6","172302.1",2021-06-02,"venp_06c_20210602","VJ"
"Ename","venp_06","venp_06c","6","c","99037.6","172302.1",2021-09-02,"venp_06c_20210902","NJ"
"Ename","venp_06","venp_06n","6","n","99037.6","172304.1",2021-06-02,"venp_06n_20210602","VJ"
"Ename","venp_06","venp_06n","6","n","99037.6","172304.1",2021-09-02,"venp_06n_20210902","NJ"
"Ename","venp_06","venp_06o","6","o","99039.6","172302.1",2021-06-02,"venp_06o_20210602","VJ"
"Ename","venp_06","venp_06o","6","o","99039.6","172302.1",2021-09-10,"venp_06o_20210910","NJ"
"Ename","venp_06","venp_06w","6","w","99035.6","172302.1",2021-06-02,"venp_06w_20210602","VJ"
"Ename","venp_06","venp_06w","6","w","99035.6","172302.1",2021-09-02,"venp_06w_20210902","NJ"
"Ename","venp_06","venp_06z","6","z","99037.6","172300.1",2021-06-02,"venp_06z_20210602","VJ"
"Ename","venp_06","venp_06z","6","z","99037.6","172300.1",2021-09-02,"venp_06z_20210902","NJ"
"Ename","venp_07","venp_07c","7","c","99677.6","172686.1",2022-06-10,"venp_07c_20220610","VJ"
"Ename","venp_07","venp_07c","7","c","99677.6","172686.1",2022-08-29,"venp_07c_20220829","NJ"
"Ename","venp_07","venp_07n","7","n","99677.6","172688.1",2022-06-10,"venp_07n_20220610","VJ"
"Ename","venp_07","venp_07n","7","n","99677.6","172688.1",2022-08-29,"venp_07n_20220829","NJ"
"Ename","venp_07","venp_07o","7","o","99679.6","172686.1",2022-06-10,"venp_07o_20220610","VJ"
"Ename","venp_07","venp_07o","7","o","99679.6","172686.1",2022-08-29,"venp_07o_20220829","NJ"
"Ename","venp_07","venp_07w","7","w","99675.6","172686.1",2022-06-10,"venp_07w_20220610","VJ"
"Ename","venp_07","venp_07w","7","w","99675.6","172686.1",2022-08-29,"venp_07w_20220829","NJ"
"Ename","venp_07","venp_07z","7","z","99677.6","172684.1",2022-06-10,"venp_07z_20220610","VJ"
"Ename","venp_07","venp_07z","7","z","99677.6","172684.1",2022-08-23,"venp_07z_20220823","NJ"
"Ename","venp_08","venp_08c","8","c","98941.6","171470.1",2023-06-21,"venp_08c_20230621","VJ"
"Ename","venp_08","venp_08c","8","c","98941.6","171470.1",2023-08-31,"venp_08c_20230831","NJ"
"Ename","venp_08","venp_08n","8","n","98941.6","171472.1",2023-06-21,"venp_08n_20230621","VJ"
"Ename","venp_08","venp_08n","8","n","98941.6","171472.1",2023-08-31,"venp_08n_20230831","NJ"
"Ename","venp_08","venp_08o","8","o","98943.6","171470.1",2023-06-21,"venp_08o_20230621","VJ"
"Ename","venp_08","venp_08o","8","o","98943.6","171470.1",2023-08-31,"venp_08o_20230831","NJ"
"Ename","venp_08","venp_08w","8","w","98939.6","171470.1",2023-06-21,"venp_08w_20230621","VJ"
"Ename","venp_08","venp_08w","8","w","98939.6","171470.1",2023-08-31,"venp_08w_20230831","NJ"
"Ename","venp_08","venp_08z","8","z","98941.6","171468.1",2023-06-21,"venp_08z_20230621","VJ"
"Ename","venp_08","venp_08z","8","z","98941.6","171468.1",2023-08-31,"venp_08z_20230831","NJ"
"Ename","venp_09","venp_09c","9","c","99741.6","172878.1",2022-06-10,"venp_09c_20220610","VJ"
"Ename","venp_09","venp_09c","9","c","99741.6","172878.1",2022-08-29,"venp_09c_20220829","NJ"
"Ename","venp_09","venp_09n","9","n","99741.6","172880.1",2022-06-10,"venp_09n_20220610","VJ"
"Ename","venp_09","venp_09n","9","n","99741.6","172880.1",2022-08-29,"venp_09n_20220829","NJ"
"Ename","venp_09","venp_09o","9","o","99743.6","172878.1",2022-06-10,"venp_09o_20220610","VJ"
"Ename","venp_09","venp_09o","9","o","99743.6","172878.1",2022-08-29,"venp_09o_20220829","NJ"
"Ename","venp_09","venp_09w","9","w","99739.6","172878.1",2022-06-10,"venp_09w_20220610","VJ"
"Ename","venp_09","venp_09w","9","w","99739.6","172878.1",2022-08-29,"venp_09w_20220829","NJ"
"Ename","venp_09","venp_09z","9","z","99741.6","172876.1",2022-06-10,"venp_09z_20220610","VJ"
"Ename","venp_09","venp_09z","9","z","99741.6","172876.1",2022-08-29,"venp_09z_20220829","NJ"
"Ename","venp_10","venp_10c","10","c","99293.6","171918.1",2023-06-21,"venp_10c_20230621","VJ"
"Ename","venp_10","venp_10c","10","c","99293.6","171918.1",2023-08-31,"venp_10c_20230831","NJ"
"Ename","venp_10","venp_10n","10","n","99293.6","171920.1",2023-06-21,"venp_10n_20230621","VJ"
"Ename","venp_10","venp_10n","10","n","99293.6","171920.1",2023-08-31,"venp_10n_20230831","NJ"
"Ename","venp_10","venp_10o","10","o","99295.6","171918.1",2023-06-21,"venp_10o_20230621","VJ"
"Ename","venp_10","venp_10o","10","o","99295.6","171918.1",2023-08-31,"venp_10o_20230831","NJ"
"Ename","venp_10","venp_10w","10","w","99291.6","171918.1",2023-06-21,"venp_10w_20230621","VJ"
"Ename","venp_10","venp_10w","10","w","99291.6","171918.1",2023-08-31,"venp_10w_20230831","NJ"
"Ename","venp_10","venp_10z","10","z","99293.6","171916.1",2023-06-21,"venp_10z_20230621","VJ"
"Ename","venp_10","venp_10z","10","z","99293.6","171916.1",2023-08-31,"venp_10z_20230831","NJ"
"Ename","venp_11","venp_11c","11","c","98749.6","171918.1",2021-06-02,"venp_11c_20210602","VJ"
"Ename","venp_11","venp_11c","11","c","98749.6","171918.1",2021-09-02,"venp_11c_20210902","NJ"
"Ename","venp_11","venp_11n","11","n","98749.6","171920.1",2021-06-02,"venp_11n_20210602","VJ"
"Ename","venp_11","venp_11n","11","n","98749.6","171920.1",2021-09-02,"venp_11n_20210902","NJ"
"Ename","venp_11","venp_11o","11","o","98751.6","171918.1",2021-06-02,"venp_11o_20210602","VJ"
"Ename","venp_11","venp_11o","11","o","98751.6","171918.1",2021-09-02,"venp_11o_20210902","NJ"
"Ename","venp_11","venp_11w","11","w","98747.6","171918.1",2021-06-02,"venp_11w_20210602","VJ"
"Ename","venp_11","venp_11w","11","w","98747.6","171918.1",2021-09-02,"venp_11w_20210902","NJ"
"Ename","venp_11","venp_11z","11","z","98749.6","171916.1",2021-06-02,"venp_11z_20210602","VJ"
"Ename","venp_11","venp_11z","11","z","98749.6","171916.1",2021-09-02,"venp_11z_20210902","NJ"
"Ename","venp_12","venp_12c","12","c","98781.6","171758.1",2021-06-02,"venp_12c_20210602","VJ"
"Ename","venp_12","venp_12c","12","c","98781.6","171758.1",2021-09-02,"venp_12c_20210902","NJ"
"Ename","venp_12","venp_12n","12","n","98781.6","171760.1",2021-06-02,"venp_12n_20210602","VJ"
"Ename","venp_12","venp_12n","12","n","98781.6","171760.1",2021-09-02,"venp_12n_20210902","NJ"
"Ename","venp_12","venp_12o","12","o","98783.6","171758.1",2021-06-02,"venp_12o_20210602","VJ"
"Ename","venp_12","venp_12o","12","o","98783.6","171758.1",2021-09-02,"venp_12o_20210902","NJ"
"Ename","venp_12","venp_12w","12","w","98779.6","171758.1",2021-06-02,"venp_12w_20210602","VJ"
"Ename","venp_12","venp_12w","12","w","98779.6","171758.1",2021-09-02,"venp_12w_20210902","NJ"
"Ename","venp_12","venp_12z","12","z","98781.6","171756.1",2021-06-02,"venp_12z_20210602","VJ"
"Ename","venp_12","venp_12z","12","z","98781.6","171756.1",2021-09-02,"venp_12z_20210902","NJ"
"Moenebroek","vmop_01","vmop_01c","01","c","116125.6","166542.1",2023-06-08,"vmop_01c_20230608","VJ"
"Moenebroek","vmop_01","vmop_01c","01","c","116125.6","166542.1",2023-09-05,"vmop_01c_20230905","NJ"
"Moenebroek","vmop_01","vmop_01n","01","n","116125.6","166544.1",2023-06-08,"vmop_01n_20230608","VJ"
"Moenebroek","vmop_01","vmop_01n","01","n","116125.6","166544.1",2023-09-05,"vmop_01n_20230905","NJ"
"Moenebroek","vmop_01","vmop_01o","01","o","116127.6","166542.1",2023-06-08,"vmop_01o_20230608","VJ"
"Moenebroek","vmop_01","vmop_01o","01","o","116127.6","166542.1",2023-09-05,"vmop_01o_20230905","NJ"
"Moenebroek","vmop_01","vmop_01w","01","w","116123.6","166542.1",2023-06-08,"vmop_01w_20230608","VJ"
"Moenebroek","vmop_01","vmop_01w","01","w","116123.6","166542.1",2023-09-05,"vmop_01w_20230905","NJ"
"Moenebroek","vmop_01","vmop_01z","01","z","116125.6","166540.1",2023-06-08,"vmop_01z_20230608","VJ"
"Moenebroek","vmop_01","vmop_01z","01","z","116125.6","166540.1",2023-09-05,"vmop_01z_20230905","NJ"
"Moenebroek","vmop_02","vmop_02c","02","c","115517.6","166190.1",NA,"#N/B","VJ"
"Moenebroek","vmop_02","vmop_02c","02","c","115517.6","166190.1",NA,"#N/B","NJ"
"Moenebroek","vmop_02","vmop_02n","02","n","115517.6","166192.1",NA,"#N/B","VJ"
"Moenebroek","vmop_02","vmop_02n","02","n","115517.6","166192.1",NA,"#N/B","NJ"
"Moenebroek","vmop_02","vmop_02o","02","o","115519.6","166190.1",NA,"#N/B","VJ"
"Moenebroek","vmop_02","vmop_02o","02","o","115519.6","166190.1",NA,"#N/B","NJ"
"Moenebroek","vmop_02","vmop_02w","02","w","115515.6","166190.1",NA,"#N/B","VJ"
"Moenebroek","vmop_02","vmop_02w","02","w","115515.6","166190.1",NA,"#N/B","NJ"
"Moenebroek","vmop_02","vmop_02z","02","z","115517.6","166188.1",NA,"#N/B","VJ"
"Moenebroek","vmop_02","vmop_02z","02","z","115517.6","166188.1",NA,"#N/B","NJ"
"Moenebroek","vmop_03","vmop_03c","03","c","115421.6","166158.1",2023-06-08,"vmop_03c_20230608","VJ"
"Moenebroek","vmop_03","vmop_03c","03","c","115421.6","166158.1",2023-09-05,"vmop_03c_20230905","NJ"
"Moenebroek","vmop_03","vmop_03n","03","n","115421.6","166160.1",2023-06-08,"vmop_03n_20230608","VJ"
"Moenebroek","vmop_03","vmop_03n","03","n","115421.6","166160.1",2023-09-05,"vmop_03n_20230905","NJ"
"Moenebroek","vmop_03","vmop_03o","03","o","115423.6","166158.1",2023-06-08,"vmop_03o_20230608","VJ"
